up_date,Open,High,Low,Close,Volume,Dividends,Stock Splits,stock
2020-09-10,3412.560059,3425.550049,3329.25,3339.189941,4192250000,0,0,S&P500
2020-09-10,28022.50977,28174.7793,27447.08008,27534.58008,442850000,0,0,Dow Jones
2020-09-10,11235.53027,11299.53027,10875.01953,10919.58984,3814100000,0,0,Nasdaq
2020-09-11,3352.699951,3368.949951,3310.469971,3340.969971,3704450000,0,0,S&P500
2020-09-11,27613.85938,27828.82031,27448.15039,27665.64063,435330000,0,0,Dow Jones
2020-09-11,11010.07031,11033.04004,10728.03027,10853.5498,3609190000,0,0,Nasdaq
2020-09-14,3363.560059,3402.929932,3363.560059,3383.540039,3832130000,0,0,S&P500
2020-09-14,27718.74023,28086.06055,27718.74023,27993.33008,380750000,0,0,Dow Jones
2020-09-14,11010.13965,11118.29004,10982.25977,11056.65039,3716820000,0,0,Nasdaq
2020-09-15,3407.72998,3419.47998,3389.25,3401.199951,4051460000,0,0,S&P500
2020-09-15,28139.75977,28231.06055,27931.44922,27995.59961,414520000,0,0,Dow Jones
2020-09-15,11193.95996,11244.45996,11127.98047,11190.32031,3772820000,0,0,Nasdaq
2020-09-16,3411.22998,3428.919922,3384.449951,3385.48999,4710030000,0,0,S&P500
2020-09-16,28031.68945,28364.76953,28021.66992,28032.38086,416650000,0,0,Dow Jones
2020-09-16,11222.08008,11245.41992,11046.42969,11050.46973,3661710000,0,0,Nasdaq
2020-09-17,3346.860107,3375.169922,3328.820068,3357.01001,4371940000,0,0,S&P500
2020-09-17,27834.17969,28056.78906,27647.92969,27901.98047,437230000,0,0,Dow Jones
2020-09-17,10796.0498,10974.4502,10783.80957,10910.28027,3726750000,0,0,Nasdaq
2020-09-18,3357.379883,3362.27002,3292.399902,3319.469971,7068700000,0,0,S&P500
2020-09-18,27864.86914,27946.68945,27487.9707,27657.41992,698710000,0,0,Dow Jones
2020-09-18,10973.4502,10977.67969,10639.9502,10793.28027,5745690000,0,0,Nasdaq
2020-09-21,3285.570068,3285.570068,3229.100098,3281.060059,4828350000,0,0,S&P500
2020-09-21,27484.71094,27484.71094,26715.15039,27147.69922,523660000,0,0,Dow Jones
2020-09-21,10610.13965,10782.74023,10519.49023,10778.7998,3885200000,0,0,Nasdaq
2020-09-22,3295.75,3320.310059,3270.949951,3315.570068,3963300000,0,0,S&P500
2020-09-22,27170.33984,27333.08984,26989.92969,27288.17969,420720000,0,0,Dow Jones
2020-09-22,10873.2998,10979.65039,10737.51953,10963.63965,3492020000,0,0,Nasdaq
2020-09-23,3320.110107,3323.350098,3232.570068,3236.919922,4364500000,0,0,S&P500
2020-09-23,27413.59961,27464.46094,26716.11914,26763.13086,459470000,0,0,Dow Jones
2020-09-23,10950.82031,10962.03027,10612.91016,10632.99023,4074600000,0,0,Nasdaq
2020-09-24,3226.139893,3278.699951,3209.449951,3246.590088,4599470000,0,0,S&P500
2020-09-24,26716.08984,27094.84961,26537.00977,26815.43945,447810000,0,0,Dow Jones
2020-09-24,10551.01953,10799.5498,10520.21973,10672.26953,4080730000,0,0,Nasdaq
2020-09-25,3236.659912,3306.879883,3228.439941,3298.459961,3792220000,0,0,S&P500
2020-09-25,26694.50977,27239.28906,26635.38086,27173.96094,388900000,0,0,Dow Jones
2020-09-25,10680.45996,10939.5498,10639.98047,10913.55957,3767230000,0,0,Nasdaq
2020-09-28,3333.899902,3360.73999,3332.909912,3351.600098,3946060000,0,0,S&P500
2020-09-28,27362.14063,27722.59961,27362.14063,27584.06055,401860000,0,0,Dow Jones
2020-09-28,11084.37988,11120.79004,11019.13965,11117.53027,3562900000,0,0,Nasdaq
2020-09-29,3350.919922,3357.919922,3327.540039,3335.469971,3651880000,0,0,S&P500
2020-09-29,27560.24023,27605.59961,27338.08984,27452.66016,303820000,0,0,Dow Jones
2020-09-29,11109,11153.23047,11065.62988,11085.25,3363870000,0,0,Nasdaq
2020-09-30,3341.209961,3393.560059,3340.469971,3363,4722530000,0,0,S&P500
2020-09-30,27514.64063,28026.33008,27511.06055,27781.69922,452550000,0,0,Dow Jones
2020-09-30,11092.90039,11277.95996,11092.90039,11167.50977,4228200000,0,0,Nasdaq
2020-10-01,3385.870117,3397.179932,3361.389893,3380.800049,4070530000,0,0,S&P500
2020-10-01,27940.63086,28041.46094,27669.25977,27816.90039,373450000,0,0,Dow Jones
2020-10-01,11291.99023,11344.12988,11240.53027,11326.50977,3978100000,0,0,Nasdaq
2020-10-02,3338.939941,3369.100098,3323.689941,3348.419922,3961550000,0,0,S&P500
2020-10-02,27536.39063,27861.42969,27382.93945,27682.81055,392770000,0,0,Dow Jones
2020-10-02,11082.53027,11244.87012,11033.69043,11075.01953,3715090000,0,0,Nasdaq
2020-10-05,3367.27002,3409.570068,3367.27002,3408.600098,3686920000,0,0,S&P500
2020-10-05,27825.41992,28162.64063,27825.41992,28148.64063,318210000,0,0,Dow Jones
2020-10-05,11169.11035,11335.20996,11162.51953,11332.49023,3597940000,0,0,Nasdaq
2020-10-06,3408.73999,3431.560059,3354.540039,3360.969971,4443380000,0,0,S&P500
2020-10-06,28214.24023,28354.48047,27728.0293,27772.75977,435030000,0,0,Dow Jones
2020-10-06,11314.53027,11392.41016,11124.4502,11154.59961,4360550000,0,0,Nasdaq
2020-10-07,3384.560059,3426.26001,3384.560059,3419.439941,3807830000,0,0,S&P500
2020-10-07,27971.35938,28369.66016,27971.35938,28303.46094,328750000,0,0,Dow Jones
2020-10-07,11271.67969,11380.55957,11258.34961,11364.59961,3891460000,0,0,Nasdaq
2020-10-08,3434.280029,3447.280029,3428.149902,3446.830078,3856190000,0,0,S&P500
2020-10-08,28348.85938,28459.13086,28265.56055,28425.50977,314750000,0,0,Dow Jones
2020-10-08,11443.34961,11448.23047,11384.33008,11420.98047,3486530000,0,0,Nasdaq
2020-10-09,3459.669922,3482.340088,3458.070068,3477.139893,3939060000,0,0,S&P500
2020-10-09,28533.60938,28676.28906,28440.63086,28586.90039,324050000,0,0,Dow Jones
2020-10-09,11487.59961,11581.23047,11476.66016,11579.94043,3475620000,0,0,Nasdaq
2020-10-12,3500.02002,3549.850098,3499.610107,3534.219971,3428970000,0,0,S&P500
2020-10-12,28671.11914,28957.90039,28659.66992,28837.51953,493680000,0,0,Dow Jones
2020-10-12,11732.33008,11965.54004,11704.12988,11876.25977,3862990000,0,0,Nasdaq
2020-10-13,3534.01001,3534.01001,3500.860107,3511.929932,3605150000,0,0,S&P500
2020-10-13,28764.94922,28808.83984,28604.34961,28679.81055,526110000,0,0,Dow Jones
2020-10-13,11901.75977,11946.98047,11821.83008,11863.90039,3607730000,0,0,Nasdaq
2020-10-14,3515.469971,3527.939941,3480.550049,3488.669922,3840630000,0,0,S&P500
2020-10-14,28731.30078,28792.56055,28461.73047,28514,370800000,0,0,Dow Jones
2020-10-14,11889.07031,11939.91992,11714.34961,11768.73047,3393010000,0,0,Nasdaq
2020-10-15,3453.719971,3489.080078,3440.889893,3483.340088,3717640000,0,0,S&P500
2020-10-15,28323.40039,28535.84961,28181.53906,28494.19922,328940000,0,0,Dow Jones
2020-10-15,11559.87988,11740.67969,11559.09961,11713.87012,3304490000,0,0,Nasdaq
2020-10-16,3493.5,3515.76001,3480.449951,3483.810059,4675890000,0,0,S&P500
2020-10-16,28570.7207,28842.90039,28570.7207,28606.31055,356140000,0,0,Dow Jones
2020-10-16,11761.83008,11827.41992,11648.53027,11671.55957,3156270000,0,0,Nasdaq
2020-10-19,3493.659912,3502.419922,3419.929932,3426.919922,4086200000,0,0,S&P500
2020-10-19,28633.55078,28711.92969,28139.40039,28195.41992,358700000,0,0,Dow Jones
2020-10-19,11732.33984,11778.11035,11454.57031,11478.87988,3455430000,0,0,Nasdaq
2020-10-20,3439.379883,3476.929932,3435.649902,3443.120117,3901260000,0,0,S&P500
2020-10-20,28245.84961,28575.0293,28243.03906,28308.78906,350220000,0,0,Dow Jones
2020-10-20,11531.83008,11632.88965,11471.23047,11516.49023,3483200000,0,0,Nasdaq
2020-10-21,3439.909912,3464.860107,3433.060059,3435.560059,4097750000,0,0,S&P500
2020-10-21,28270.66016,28450.64063,28196.39063,28210.82031,299420000,0,0,Dow Jones
2020-10-21,11530.38965,11613.79004,11476.08008,11484.69043,3445520000,0,0,Nasdaq
2020-10-22,3438.5,3460.530029,3415.340088,3453.48999,4163630000,0,0,S&P500
2020-10-22,28197.41992,28421.31055,28040.17969,28363.66016,330320000,0,0,Dow Jones
2020-10-22,11526.96973,11548.76953,11369.29004,11506.00977,3414590000,0,0,Nasdaq
2020-10-23,3464.899902,3466.459961,3440.449951,3465.389893,3646570000,0,0,S&P500
2020-10-23,28409.65039,28436.51953,28149.82031,28335.57031,347300000,0,0,Dow Jones
2020-10-23,11536.00977,11548.84961,11434.86035,11548.28027,3134240000,0,0,Nasdaq
2020-10-26,3441.419922,3441.419922,3364.860107,3400.969971,3988080000,0,0,S&P500
2020-10-26,28185.82031,28185.82031,27370.16016,27685.38086,404150000,0,0,Dow Jones
2020-10-26,11440.63965,11545.62988,11221.05957,11358.94043,3186950000,0,0,Nasdaq
2020-10-27,3403.149902,3409.51001,3388.709961,3390.679932,3946990000,0,0,S&P500
2020-10-27,27651.17969,27707.68945,27457.96094,27463.18945,366400000,0,0,Dow Jones
2020-10-27,11409.33984,11465.05957,11361.86035,11431.34961,3079530000,0,0,Nasdaq
2020-10-28,3342.47998,3342.47998,3268.889893,3271.030029,5129860000,0,0,S&P500
2020-10-28,27102.14063,27102.14063,26497.39063,26519.94922,496150000,0,0,Dow Jones
2020-10-28,11230.90039,11249.9502,10999.07031,11004.87012,3912580000,0,0,Nasdaq
2020-10-29,3277.169922,3341.050049,3259.820068,3310.110107,4903070000,0,0,S&P500
2020-10-29,26480.98047,26891.89063,26290.7793,26659.10938,419770000,0,0,Dow Jones
2020-10-29,11064.46973,11287.62988,11030.19043,11185.58984,3222460000,0,0,Nasdaq
2020-10-30,3293.590088,3304.929932,3233.939941,3269.959961,4840450000,0,0,S&P500
2020-10-30,26572.26953,26639.17969,26143.76953,26501.59961,504820000,0,0,Dow Jones
2020-10-30,11103.46973,11129.80957,10822.57031,10911.58984,3662840000,0,0,Nasdaq
2020-11-02,3296.199951,3330.139893,3279.73999,3310.23999,4310590000,0,0,S&P500
2020-11-02,26691.2793,27043.48047,26691.2793,26925.05078,379990000,0,0,Dow Jones
2020-11-02,11010.4502,11071.08008,10830.9502,10957.61035,3196720000,0,0,Nasdaq
2020-11-03,3336.25,3389.48999,3336.25,3369.159912,4220070000,0,0,S&P500
2020-11-03,27138.68945,27640.21094,27138.68945,27480.0293,350980000,0,0,Dow Jones
2020-11-03,11038.66016,11213.91992,11004.83984,11160.57031,3190710000,0,0,Nasdaq
2020-11-04,3406.459961,3486.25,3405.169922,3443.439941,4783040000,0,0,S&P500
2020-11-04,27512.83008,28301.5,27512.83008,27847.66016,447860000,0,0,Dow Jones
2020-11-04,11443.76953,11663.30957,11394.20996,11590.78027,3606820000,0,0,Nasdaq
2020-11-05,3485.73999,3529.050049,3485.73999,3510.449951,4841190000,0,0,S&P500
2020-11-05,28083.36914,28495.05078,28083.36914,28390.17969,390140000,0,0,Dow Jones
2020-11-05,11816.33008,11924.28027,11784.15039,11890.92969,3823380000,0,0,Nasdaq
2020-11-06,3508.340088,3521.580078,3484.340088,3509.439941,4833950000,0,0,S&P500
2020-11-06,28399.13086,28431.96094,28189.5,28323.40039,326710000,0,0,Dow Jones
2020-11-06,11869.90039,11920.54004,11737.12988,11895.23047,4156030000,0,0,Nasdaq
2020-11-09,3583.040039,3645.98999,3547.47998,3550.5,8556610000,0,0,S&P500
2020-11-09,29467.90039,29933.83008,29130.66016,29157.9707,673310000,0,0,Dow Jones
2020-11-09,12046.66016,12108.07031,11703.49023,11713.78027,5823620000,0,0,Nasdaq
2020-11-10,3543.26001,3557.219971,3511.909912,3545.530029,6024230000,0,0,S&P500
2020-11-10,29254.16992,29478.85938,29126.99023,29420.91992,526980000,0,0,Dow Jones
2020-11-10,11622.44043,11665.87012,11424.61035,11553.86035,4712950000,0,0,Nasdaq
2020-11-11,3563.219971,3581.159912,3557,3572.659912,4609970000,0,0,S&P500
2020-11-11,29524.34961,29593.10938,29281.2207,29397.63086,376700000,0,0,Dow Jones
2020-11-11,11656.65039,11793.57031,11638.90039,11786.42969,3823270000,0,0,Nasdaq
2020-11-12,3562.669922,3569.02002,3518.580078,3537.01001,4890120000,0,0,S&P500
2020-11-12,29231.91016,29311.83008,28902.13086,29080.16992,369320000,0,0,Dow Jones
2020-11-12,11802.5,11847.83984,11666.37012,11709.58984,3862690000,0,0,Nasdaq
2020-11-13,3552.570068,3593.659912,3552.570068,3585.149902,4709670000,0,0,S&P500
2020-11-13,29203.90039,29559.25,29203.90039,29479.81055,348810000,0,0,Dow Jones
2020-11-13,11794.94043,11849.79004,11715.51953,11829.29004,3640680000,0,0,Nasdaq
2020-11-16,3600.159912,3628.51001,3600.159912,3626.909912,5281980000,0,0,S&P500
2020-11-16,29672.35938,29964.28906,29672.35938,29950.43945,418290000,0,0,Dow Jones
2020-11-16,11847.11035,11937.71973,11814.88965,11924.12988,4138920000,0,0,Nasdaq
2020-11-17,3610.310059,3623.110107,3588.679932,3609.530029,4799570000,0,0,S&P500
2020-11-17,29800.15039,29872.41992,29520.28906,29783.34961,372380000,0,0,Dow Jones
2020-11-17,11913.34961,11950.17969,11852.41016,11899.33984,4122770000,0,0,Nasdaq
2020-11-18,3612.090088,3619.090088,3567.330078,3567.790039,5274450000,0,0,S&P500
2020-11-18,29875.40039,29930.84961,29432.83984,29438.41992,382850000,0,0,Dow Jones
2020-11-18,11896.05957,11942.49023,11799.95996,11801.59961,4699160000,0,0,Nasdaq
2020-11-19,3559.409912,3570.629883,3543.840088,3561.97998,1181940626,0,0,S&P500
2020-11-19,29370.91992,29442.59961,29228.40039,29330.42969,187592474,0,0,Dow Jones
2020-11-19,11779,11912.63477,11760.98242,11904.71387,738154250,0,0,Nasdaq
